date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:40:58	247019/247019	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:40:57%20GMT	https://www.whatsapp.com/community	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/community.html	(from https://www.whatsapp.com/)
11:40:58	237951/237951	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:40:58%20GMT	https://www.whatsapp.com/?lang=cs_CZ	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index80c2.html	(from https://www.whatsapp.com/)
11:40:59	241816/241816	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:40:58%20GMT	https://www.whatsapp.com/?lang=da_DK	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexdad8.html	(from https://www.whatsapp.com/)
11:40:59	242289/242289	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:40:58%20GMT	https://www.whatsapp.com/?lang=ca_ES	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexce78.html	(from https://www.whatsapp.com/)
11:41:00	259820/259820	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:40:59%20GMT	https://www.whatsapp.com/expressyourself	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/expressyourself.html	(from https://www.whatsapp.com/)
11:41:00	242390/242390	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:00%20GMT	https://www.whatsapp.com/?lang=de_DE	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexc395.html	(from https://www.whatsapp.com/)
11:41:00	257113/257113	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:00%20GMT	https://www.whatsapp.com/?lang=el_GR	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index0d12.html	(from https://www.whatsapp.com/)
11:41:00	242372/242372	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:00%20GMT	https://www.whatsapp.com/?lang=es_LA	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexdf70.html	(from https://www.whatsapp.com/)
11:41:08	215673/215673	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:02%20GMT	https://www.whatsapp.com/download	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/download.html	(from https://www.whatsapp.com/)
11:41:08	242147/242147	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:02%20GMT	https://www.whatsapp.com/?lang=fi_FI	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index2ddb.html	(from https://www.whatsapp.com/)
11:41:08	250069/250069	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:02%20GMT	https://www.whatsapp.com/?lang=fa_IR	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index1b07.html	(from https://www.whatsapp.com/)
11:41:08	236705/236705	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:02%20GMT	https://www.whatsapp.com/?lang=et_EE	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexb260.html	(from https://www.whatsapp.com/)
11:41:09	268661/268661	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:08%20GMT	https://www.whatsapp.com/security	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/security.html	(from https://www.whatsapp.com/)
11:41:09	237134/237134	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:09%20GMT	https://www.whatsapp.com/?lang=fr_FR	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index28e9.html	(from https://www.whatsapp.com/)
11:41:09	236743/236743	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:09%20GMT	https://www.whatsapp.com/?lang=tl_PH	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index7168.html	(from https://www.whatsapp.com/)
11:41:09	243490/243490	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:09%20GMT	https://www.whatsapp.com/?lang=ga_IE	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexe23a.html	(from https://www.whatsapp.com/)
11:41:11	177184/177184	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:10%20GMT	https://www.whatsapp.com/about	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/about.html	(from https://www.whatsapp.com/)
11:41:11	255763/255763	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:11%20GMT	https://www.whatsapp.com/?lang=gu_IN	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexd451.html	(from https://www.whatsapp.com/)
11:41:11	256519/256519	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:11%20GMT	https://www.whatsapp.com/?lang=hi_IN	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index09f9.html	(from https://www.whatsapp.com/)
11:41:11	251532/251532	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:11%20GMT	https://www.whatsapp.com/?lang=he_IL	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index35f4.html	(from https://www.whatsapp.com/)
11:41:13	190540/190540	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:12%20GMT	https://www.whatsapp.com/join	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/join.html	(from https://www.whatsapp.com/)
11:41:13	236454/236454	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:13%20GMT	https://www.whatsapp.com/?lang=id_ID	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index5482.html	(from https://www.whatsapp.com/)
11:41:13	238127/238127	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:13%20GMT	https://www.whatsapp.com/?lang=hu_HU	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index0fa0.html	(from https://www.whatsapp.com/)
11:41:13	236959/236959	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:13%20GMT	https://www.whatsapp.com/?lang=hr_HR	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexccd1.html	(from https://www.whatsapp.com/)
11:41:15	228775/228775	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:14%20GMT	https://www.whatsapp.com/android	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/android.html	(from https://www.whatsapp.com/)
11:41:15	251333/251333	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:15%20GMT	https://www.whatsapp.com/?lang=kk_KZ	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexd048.html	(from https://www.whatsapp.com/)
11:41:15	236730/236730	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:15%20GMT	https://www.whatsapp.com/?lang=it_IT	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index8cc8.html	(from https://www.whatsapp.com/)
11:41:15	248016/248016	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:15%20GMT	https://www.whatsapp.com/?lang=ja_JP	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index846f.html	(from https://www.whatsapp.com/)
11:41:17	193724/193724	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:16%20GMT	https://www.whatsapp.com/contact	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/contact.html	(from https://www.whatsapp.com/)
11:41:17	253575/253575	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:17%20GMT	https://www.whatsapp.com/?lang=kn_IN	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index37ed.html	(from https://www.whatsapp.com/)
11:41:17	238505/238505	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:17%20GMT	https://www.whatsapp.com/?lang=lt_LT	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index48fb.html	(from https://www.whatsapp.com/)
11:41:17	246082/246082	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:17%20GMT	https://www.whatsapp.com/?lang=ko_KR	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index9e43.html	(from https://www.whatsapp.com/)
11:41:19	190191/190191	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:18%20GMT	https://www.whatsapp.com/security/advisories	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/security/advisories.html	(from https://www.whatsapp.com/)
11:41:19	243269/243269	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:19%20GMT	https://www.whatsapp.com/?lang=lv_LV	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexda8b.html	(from https://www.whatsapp.com/)
11:41:19	249723/249723	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:19%20GMT	https://www.whatsapp.com/?lang=mk_MK	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index08ce.html	(from https://www.whatsapp.com/)
11:41:20	261145/261145	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:19%20GMT	https://www.whatsapp.com/?lang=ml_IN	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexf499.html	(from https://www.whatsapp.com/)
11:41:21	213937/213937	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:20%20GMT	https://www.whatsapp.com/sitemap	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/sitemap.html	(from https://www.whatsapp.com/)
11:41:21	236422/236422	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:21%20GMT	https://www.whatsapp.com/?lang=ms_MY	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index4b4f.html	(from https://www.whatsapp.com/)
11:41:21	236312/236312	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:21%20GMT	https://www.whatsapp.com/?lang=nb_NO	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index13e4.html	(from https://www.whatsapp.com/)
11:41:21	250631/250631	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:21%20GMT	https://www.whatsapp.com/?lang=mr_IN	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexe966.html	(from https://www.whatsapp.com/)
11:41:22	215949/215949	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Jul%202024%2011:41:22%20GMT	https://www.whatsapp.com/sIXck9	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/sIXck9	(from https://www.whatsapp.com/)
11:41:23	236395/236395	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:23%20GMT	https://www.whatsapp.com/?lang=nl_NL	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index9fc0.html	(from https://www.whatsapp.com/)
11:41:23	237527/237527	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:23%20GMT	https://www.whatsapp.com/?lang=pl_PL	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexff9d.html	(from https://www.whatsapp.com/)
11:41:23	254890/254890	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:23%20GMT	https://www.whatsapp.com/?lang=pa_IN	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index9f83.html	(from https://www.whatsapp.com/)
11:41:23	237079/237079	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:23%20GMT	https://www.whatsapp.com/?lang=pt_BR	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexcc92.html	(from https://www.whatsapp.com/)
11:41:24	210085/210085	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Jul%202024%2011:41:24%20GMT	https://www.whatsapp.com/LYq	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/LYq	(from https://www.whatsapp.com/)
11:41:33	242178/242178	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:25%20GMT	https://www.whatsapp.com/?lang=pt_PT	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index6844.html	(from https://www.whatsapp.com/)
11:41:34	243265/243265	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:25%20GMT	https://www.whatsapp.com/?lang=sk_SK	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index95fc.html	(from https://www.whatsapp.com/)
11:41:34	237793/237793	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:25%20GMT	https://www.whatsapp.com/?lang=ro_RO	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index69b2.html	(from https://www.whatsapp.com/)
11:41:34	255631/255631	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:25%20GMT	https://www.whatsapp.com/?lang=ru_RU	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index1379.html	(from https://www.whatsapp.com/)
11:41:34	242404/242404	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:33%20GMT	https://www.whatsapp.com/?lang=sl_SI	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index4ff3.html	(from https://www.whatsapp.com/)
11:41:34	217142/217142	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Jul%202024%2011:41:34%20GMT	https://www.whatsapp.com/u_0_12_J	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/u_0_12_J	(from https://www.whatsapp.com/?_fb_noscript=1)
11:41:43	241755/241755	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:35%20GMT	https://www.whatsapp.com/?lang=sv_SE	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index610e.html	(from https://www.whatsapp.com/)
11:41:44	256649/256649	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:35%20GMT	https://www.whatsapp.com/?lang=sr_RS	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index1d0c.html	(from https://www.whatsapp.com/)
11:41:44	243231/243231	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:35%20GMT	https://www.whatsapp.com/?lang=sq_AL	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index7b44.html	(from https://www.whatsapp.com/)
11:41:44	241620/241620	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:35%20GMT	https://www.whatsapp.com/?lang=sw_KE	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index6901.html	(from https://www.whatsapp.com/)
11:41:44	261711/261711	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:44%20GMT	https://www.whatsapp.com/?lang=ta_IN	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index3041.html	(from https://www.whatsapp.com/)
11:41:45	210778/210778	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Jul%202024%2011:41:44%20GMT	https://www.whatsapp.com/u_0_e_V	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/u_0_e_V	(from https://www.whatsapp.com/?lang=af_ZA)
11:41:53	256880/256880	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:45%20GMT	https://www.whatsapp.com/?lang=th_TH	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index7a87.html	(from https://www.whatsapp.com/)
11:41:53	243238/243238	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:45%20GMT	https://www.whatsapp.com/?lang=tr_TR	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index1d2d.html	(from https://www.whatsapp.com/)
11:41:55	251239/251239	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:46%20GMT	https://www.whatsapp.com/?lang=uk_UA	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexfd7c.html	(from https://www.whatsapp.com/)
11:41:55	258465/258465	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:45%20GMT	https://www.whatsapp.com/?lang=te_IN	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexdf87.html	(from https://www.whatsapp.com/)
11:41:55	248930/248930	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:54%20GMT	https://www.whatsapp.com/?lang=ur_PK	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index5e9d.html	(from https://www.whatsapp.com/)
11:41:55	242159/242159	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:54%20GMT	https://www.whatsapp.com/?lang=uz_UZ	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index35ae.html	(from https://www.whatsapp.com/)
11:41:56	215265/215265	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Jul%202024%2011:41:55%20GMT	https://www.whatsapp.com/u_0_r_e	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/u_0_r_e	(from https://www.whatsapp.com/?lang=az_AZ)
11:42:04	239074/239074	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:56%20GMT	https://www.whatsapp.com/?lang=zh_CN	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index17d5.html	(from https://www.whatsapp.com/)
11:42:05	240790/240790	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:56%20GMT	https://www.whatsapp.com/?lang=vi_VN	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexb540.html	(from https://www.whatsapp.com/)
11:42:05	243882/243882	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:56%20GMT	https://www.whatsapp.com/?lang=zh_TW	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index8876.html	(from https://www.whatsapp.com/)
11:42:05	244020/244020	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:41:58%20GMT	https://www.whatsapp.com/?lang=zh_HK	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index4481.html	(from https://www.whatsapp.com/)
11:42:05	195228/195228	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:04%20GMT	https://www.whatsapp.com/legal/	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/legal/index.html	(from https://www.whatsapp.com/)
11:42:05	216798/216798	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Jul%202024%2011:42:05%20GMT	https://www.whatsapp.com/u_0_1h_N	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/u_0_1h_N	(from https://www.whatsapp.com/?lang=bg_BG)
11:42:14	236431/236431	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:06%20GMT	https://www.whatsapp.com/?lang=id	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index9bb4.html	(from https://www.whatsapp.com/)
11:42:14	241644/241644	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:06%20GMT	https://www.whatsapp.com/?lang=ms	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index99dc.html	(from https://www.whatsapp.com/)
11:42:14	238831/238831	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:06%20GMT	https://www.whatsapp.com/?lang=az	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index8526.html	(from https://www.whatsapp.com/)
11:42:15	241473/241473	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:06%20GMT	https://www.whatsapp.com/?lang=af	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexfb3d.html	(from https://www.whatsapp.com/)
11:42:15	242344/242344	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:15%20GMT	https://www.whatsapp.com/?lang=ca	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexa35d.html	(from https://www.whatsapp.com/)
11:42:15	211205/211205	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Jul%202024%2011:42:15%20GMT	https://www.whatsapp.com/u_0_16_U	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/u_0_16_U	(from https://www.whatsapp.com/?lang=bn_IN)
11:42:24	242121/242121	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:16%20GMT	https://www.whatsapp.com/?lang=et	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index91b9.html	(from https://www.whatsapp.com/)
11:42:24	237983/237983	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:16%20GMT	https://www.whatsapp.com/?lang=cs	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index7b3f.html	(from https://www.whatsapp.com/)
11:42:25	241760/241760	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:16%20GMT	https://www.whatsapp.com/?lang=da	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexc423.html	(from https://www.whatsapp.com/)
11:42:25	237153/237153	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:16%20GMT	https://www.whatsapp.com/?lang=de	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index3322.html	(from https://www.whatsapp.com/)
11:42:26	236940/236940	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:24%20GMT	https://www.whatsapp.com/?lang=es	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexc69a.html	(from https://www.whatsapp.com/)
11:42:26	242340/242340	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:25%20GMT	https://www.whatsapp.com/?lang=fr	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexe68f.html	(from https://www.whatsapp.com/)
11:42:26	211315/211315	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Jul%202024%2011:42:26%20GMT	https://www.whatsapp.com/u_0_f_n	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/u_0_f_n	(from https://www.whatsapp.com/?lang=cs_CZ)
11:42:35	243481/243481	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:27%20GMT	https://www.whatsapp.com/?lang=ga	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index5242.html	(from https://www.whatsapp.com/)
11:42:35	241601/241601	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:27%20GMT	https://www.whatsapp.com/?lang=sw	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexc249.html	(from https://www.whatsapp.com/)
11:42:36	236998/236998	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:27%20GMT	https://www.whatsapp.com/?lang=hr	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index1ebe.html	(from https://www.whatsapp.com/)
11:42:36	242028/242028	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:27%20GMT	https://www.whatsapp.com/?lang=it	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexcf53.html	(from https://www.whatsapp.com/)
11:42:36	238028/238028	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:35%20GMT	https://www.whatsapp.com/?lang=lv	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/index1ff0.html	(from https://www.whatsapp.com/)
11:42:36	216084/216084	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Jul%202024%2011:42:36%20GMT	https://www.whatsapp.com/u_0_5_V	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/u_0_5_V	(from https://www.whatsapp.com/?lang=da_DK)
11:42:45	243583/243583	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:37%20GMT	https://www.whatsapp.com/?lang=hu	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexa30c.html	(from https://www.whatsapp.com/)
11:42:45	238350/238350	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Jul%202024%2011:42:37%20GMT	https://www.whatsapp.com/?lang=lt	/tmp/www.whatsapp.com/202407131140/www.whatsapp.com/indexbd5a.html	(from https://www.whatsapp.com/)
